work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2024,SE,FT,Engineer,90000,GBP,112500,GB,100,GB,M
2024,MI,FT,Software Engineer,393164,EUR,436848,CZ,0,CZ,M
2024,MI,FT,Software Engineer,40000,EUR,44444,CZ,0,CZ,M
2024,MI,FT,Manager,85000,GBP,106250,GB,0,GB,M
2024,MI,FT,Manager,65000,GBP,81250,GB,0,GB,M
2024,MI,FT,Data Engineer,50000,GBP,62500,GB,0,GB,M
2024,MI,FT,Data Engineer,40000,GBP,50000,GB,0,GB,M
2024,MI,FT,Data Engineer,88600,EUR,98444,DE,0,DE,M
2024,MI,FT,Data Engineer,49000,EUR,54444,DE,0,DE,M
2024,MI,FT,Scala Spark Developer,71040,EUR,78933,LV,0,LV,M
2024,MI,FT,Scala Spark Developer,30000,EUR,33333,LV,0,LV,M
2024,EN,FT,Data Specialist,23600,GBP,29500,GB,0,GB,M
2024,EN,FT,Data Specialist,23600,GBP,29500,GB,0,GB,M
2024,MI,FT,Associate,70000,GBP,87500,GB,0,GB,M
2024,MI,FT,Associate,51200,GBP,64000,GB,0,GB,M
2024,SE,FT,Data Scientist,71000,GBP,88750,GB,0,GB,M
2024,SE,FT,Data Scientist,71000,GBP,88750,GB,0,GB,M
2024,EN,FT,Quantitative Researcher,200000,USD,200000,GB,0,GB,M
2024,EN,FT,Quantitative Researcher,150000,USD,150000,GB,0,GB,M
2024,SE,FT,Engineer,120000,GBP,150000,GB,0,GB,M
2024,SE,FT,Engineer,90000,GBP,112500,GB,0,GB,M
2024,MI,FT,Analytics Analyst,96000,PLN,24000,PL,0,PL,M
2024,SE,FT,Controls Engineer,80000,EUR,88888,NL,50,NL,S
2024,EN,FT,Data Governance Analyst,45000,GBP,56250,GB,0,GB,M
2024,EN,FT,Data Governance Analyst,33000,GBP,41250,GB,0,GB,M
2024,MI,FT,Data Scientist,41460,EUR,46066,AT,0,AT,M
2024,MI,FT,Data Scientist,41460,EUR,46066,AT,0,AT,M
2024,MI,FT,Data Management Specialist,60000,GBP,75000,GB,0,GB,M
2024,MI,FT,Data Management Specialist,50000,GBP,62500,GB,0,GB,M
2024,SE,FT,Analytics Lead,45000,GBP,56250,GB,0,GB,M
2024,SE,FT,Analytics Lead,41000,GBP,51250,GB,0,GB,M
2024,EN,FT,Data Scientist,80244,EUR,89160,NL,0,NL,M
2024,EN,FT,Data Scientist,56664,EUR,62960,NL,0,NL,M
2024,MI,FT,Analytics Engineer,31200,EUR,34666,SK,0,SK,M
2024,MI,FT,Analytics Engineer,19200,EUR,21333,SK,0,SK,M
2024,EN,FT,Data Analyst,31200,EUR,34666,SK,0,SK,M
2024,EN,FT,Data Analyst,19200,EUR,21333,SK,0,SK,M
2024,SE,FT,Engineer,35472,EUR,39413,AT,0,AT,M
2024,SE,FT,Engineer,35472,EUR,39413,AT,0,AT,M
2024,MI,FT,Bioinformatician,44850,GBP,56062,GB,0,GB,M
2024,MI,FT,Bioinformatician,39800,GBP,49750,GB,0,GB,M
2024,EN,FT,Analytics Specialist,31200,EUR,34666,SK,0,SK,M
2024,EN,FT,Analytics Specialist,19200,EUR,21333,SK,0,SK,M
2024,MI,FT,Data Engineer,68931,GBP,86163,GB,0,GB,M
2024,MI,FT,Data Engineer,45954,GBP,57442,GB,0,GB,M
2024,SE,FT,Data Scientist,122160,EUR,135733,NL,0,NL,M
2024,SE,FT,Data Scientist,85512,EUR,95013,NL,0,NL,M
2024,MI,FT,Data Manager,80000,GBP,100000,GB,0,GB,M
2024,MI,FT,Data Manager,62000,GBP,77500,GB,0,GB,M
2024,SE,FT,AI Engineer,105900,EUR,117666,DE,0,DE,M
2024,SE,FT,AI Engineer,87200,EUR,96888,DE,0,DE,M
2024,SE,FT,Data Scientist,70000,EUR,77777,ES,100,ES,M
2024,SE,FT,Data Scientist,60000,EUR,66666,ES,100,ES,M
2024,SE,FT,Data Engineer,150000,GBP,187500,GB,0,GB,M
2024,SE,FT,Data Engineer,125000,GBP,156250,GB,0,GB,M
2024,SE,FT,Decision Scientist,100000,GBP,125000,GB,100,GB,M
2024,SE,FT,Decision Scientist,70000,GBP,87500,GB,100,GB,M
2024,SE,FT,Machine Learning Researcher,70000,EUR,77777,AT,0,AT,M
2024,SE,FT,Machine Learning Researcher,70000,EUR,77777,AT,0,AT,M
2024,MI,FT,Business Development Manager,70000,CHF,79545,CH,0,CH,L
2024,MI,FT,Research Scientist,120000,USD,120000,GB,0,GB,M
2024,MI,FT,Research Scientist,70000,USD,70000,GB,0,GB,M
2024,MI,FT,Research Scientist,120000,USD,120000,GB,0,GB,M
2024,MI,FT,Research Scientist,70000,USD,70000,GB,0,GB,M
2024,SE,FT,Software Engineer,39960,EUR,44400,GR,100,GR,M
2024,SE,FT,Software Engineer,24828,EUR,27586,GR,100,GR,M
2024,SE,FT,Engineer,42504,EUR,47226,GR,100,GR,M
2024,SE,FT,Engineer,28812,EUR,32013,GR,100,GR,M
2024,MI,FT,Machine Learning Scientist,110000,USD,110000,GB,0,GB,M
2024,MI,FT,Machine Learning Scientist,70000,USD,70000,GB,0,GB,M
2024,SE,FT,Data Analyst,140000,USD,140000,FR,0,FR,M
2024,SE,FT,Data Analyst,113000,USD,113000,FR,0,FR,M
2024,MI,FT,Data Scientist,55000,GBP,68750,GB,0,GB,M
2024,MI,FT,Data Scientist,55000,GBP,68750,GB,0,GB,M
2024,MI,FT,Research Engineer,80000,EUR,88888,AT,0,AT,M
2024,MI,FT,Research Engineer,80000,EUR,88888,AT,0,AT,M
2024,SE,FT,Software Engineer,115000,EUR,127777,ES,100,ES,M
2024,SE,FT,Software Engineer,85000,EUR,94444,ES,100,ES,M
2024,EN,FT,Data Analyst,22500,GBP,28125,GB,0,GB,M
2024,EN,FT,Data Analyst,22500,GBP,28125,GB,0,GB,M
2024,MI,FT,Data Governance Specialist,69000,EUR,76666,ES,0,ES,M
2024,MI,FT,Data Governance Specialist,41000,EUR,45555,ES,0,ES,M
2024,MI,FT,Associate,85544,GBP,106930,GB,0,GB,M
2024,MI,FT,Associate,46485,GBP,58106,GB,0,GB,M
2024,EN,PT,Research Assistant,30000,EUR,33333,FI,0,FI,M
2024,EN,PT,Research Assistant,25200,EUR,28000,FI,0,FI,M
2024,EN,FT,Data Analyst,55000,EUR,61111,FR,0,FR,M
2024,EN,FT,Data Analyst,40000,EUR,44444,FR,0,FR,M
2024,SE,FT,Data Architect,439800,PLN,109950,PL,0,PL,M
2024,SE,FT,Data Architect,319200,PLN,79800,PL,0,PL,M
2024,SE,FT,Data Scientist,62098,GBP,77622,GB,0,GB,M
2024,SE,FT,Data Scientist,46485,GBP,58106,GB,0,GB,M
2024,SE,FT,Data Scientist,62098,GBP,77622,GB,0,GB,M
2024,SE,FT,Data Scientist,46485,GBP,58106,GB,0,GB,M
2024,MI,FT,Data Scientist,24000,EUR,26666,SK,0,SK,M
2024,MI,FT,Data Scientist,24000,EUR,26666,SK,0,SK,M
2024,SE,FT,Data Scientist,96000,EUR,106666,LT,0,LT,M
2024,SE,FT,Data Scientist,72000,EUR,80000,LT,0,LT,M
2024,SE,FT,Data Scientist,85000,GBP,106250,GB,0,GB,M
2024,SE,FT,Data Scientist,70000,GBP,87500,GB,0,GB,M
2024,SE,FT,Data Engineer,45000,EUR,50000,FR,0,FR,M
2024,SE,FT,Data Engineer,40000,EUR,44444,FR,0,FR,M
2024,SE,FT,Analytics Engineer,100000,GBP,125000,GB,0,GB,M
2024,SE,FT,Analytics Engineer,90000,GBP,112500,GB,0,GB,M
2024,SE,FT,Software Engineer,120000,USD,120000,PL,0,PL,M
2024,SE,FT,Software Engineer,120000,USD,120000,PL,0,PL,M
2024,MI,FT,AI Specialist,48000,EUR,53333,SK,0,SK,M
2024,MI,FT,AI Specialist,33600,EUR,37333,SK,0,SK,M
2024,EN,FT,Data Scientist,61836,EUR,68706,NL,0,NL,M
2024,EN,FT,Data Scientist,44400,EUR,49333,NL,0,NL,M
2024,EN,FT,Data Analyst,21260,GBP,26575,GB,0,GB,M
2024,EN,FT,Data Analyst,21260,GBP,26575,GB,0,GB,M
2024,MI,FT,Engineer,66800,EUR,74222,AT,0,AT,M
2024,MI,FT,Engineer,66800,EUR,74222,AT,0,AT,M
2024,EN,FT,Data Analyst,60000,EUR,66666,FR,0,FR,M
2024,EN,FT,Data Analyst,40000,EUR,44444,FR,0,FR,M
2024,SE,FT,Data Architect,64000,EUR,71111,AT,0,AT,M
2024,SE,FT,Data Architect,64000,EUR,71111,AT,0,AT,M
2024,MI,FT,Business Insights Manager,650000,DKK,95588,DK,0,DK,L
2024,MI,FT,Manager,600000,CZK,26666,FI,0,FI,M
2024,MI,FT,Manager,600000,CZK,26666,FI,0,FI,M
2024,MI,FT,Data Analyst,38400,EUR,42666,LV,0,LV,M
2024,MI,FT,Data Analyst,32400,EUR,36000,LV,0,LV,M
2024,SE,FT,Data Engineer,78849,GBP,98561,GB,0,GB,M
2024,SE,FT,Data Engineer,68202,GBP,85252,GB,0,GB,M
2024,SE,FT,Data Analyst,90000,GBP,112500,GB,100,GB,M
2024,SE,FT,Data Analyst,75000,GBP,93750,GB,100,GB,M
2024,SE,FT,Data Analyst,90000,GBP,112500,GB,100,GB,M
2024,SE,FT,Data Analyst,75000,GBP,93750,GB,100,GB,M
2024,MI,FT,Consultant,50000,EUR,55555,FR,0,FR,M
2024,MI,FT,Consultant,40000,EUR,44444,FR,0,FR,M
2024,EX,FT,Head of Data,59495,GBP,74368,GB,0,GB,M
2024,EX,FT,Head of Data,53449,GBP,66811,GB,0,GB,M
2024,EN,FT,Data Analyst,17400,EUR,19333,SK,0,SK,M
2024,EN,FT,Data Analyst,17400,EUR,19333,SK,0,SK,M
2024,SE,FT,Data Engineer,110000,EUR,122222,ES,100,ES,M
2024,SE,FT,Data Engineer,80000,EUR,88888,ES,100,ES,M
2024,MI,FT,Data Engineer,43990,GBP,54987,GB,100,GB,M
2024,MI,FT,Data Engineer,38000,GBP,47500,GB,100,GB,M
2024,MI,FT,Software Developer,39105,GBP,48881,GB,0,GB,M
2024,MI,FT,Software Developer,33882,GBP,42352,GB,0,GB,M
2024,MI,FT,Manager,170000,GBP,212500,IE,0,IE,M
2024,MI,FT,Manager,170000,GBP,212500,IE,0,IE,M
2024,EN,FT,AI Data Scientist,52500,EUR,58333,FR,50,FR,L
2024,SE,FT,Data Architect,100000,GBP,125000,GB,0,GB,M
2024,SE,FT,Data Architect,100000,GBP,125000,GB,0,GB,M
2024,MI,FT,AI Product Owner,93600,EUR,104000,LT,0,LT,M
2024,MI,FT,AI Product Owner,62400,EUR,69333,LT,0,LT,M
2024,MI,FT,Data Scientist,80000,EUR,88888,DE,0,DE,M
2024,MI,FT,Data Scientist,55000,EUR,61111,DE,0,DE,M
2024,MI,FT,Data Manager,32303,GBP,40378,GB,0,GB,M
2024,MI,FT,Data Manager,29837,GBP,37296,GB,0,GB,M
2024,MI,FT,Business Intelligence Developer,35000,GBP,43750,GB,0,GB,M
2024,MI,FT,Business Intelligence Developer,35000,GBP,43750,GB,0,GB,M
2024,EN,FT,Data Analyst,90000,EUR,100000,DE,0,DE,M
2024,EN,FT,Data Analyst,65000,EUR,72222,DE,0,DE,M
2024,SE,FT,Data Engineer,82164,EUR,91293,NL,0,NL,M
2024,SE,FT,Data Engineer,82164,EUR,91293,NL,0,NL,M
2024,SE,FT,Machine Learning Scientist,85000,GBP,106250,GB,0,GB,M
2024,SE,FT,Machine Learning Scientist,65000,GBP,81250,GB,0,GB,M
2024,SE,FT,Manager,94360,GBP,117950,GB,0,GB,M
2024,SE,FT,Manager,80206,GBP,100257,GB,0,GB,M
2024,EN,FT,Data Analyst,324000,EUR,360000,LT,0,LT,M
2024,EN,FT,Data Analyst,27000,EUR,30000,LT,0,LT,M
2024,SE,FT,Machine Learning Engineer,120000,EUR,133333,CH,0,CH,M
2024,SE,FT,Machine Learning Engineer,120000,EUR,133333,CH,0,CH,M
2024,MI,FT,Software Engineer,126000,GBP,157500,GB,0,GB,M
2024,MI,FT,Software Engineer,87300,GBP,109125,GB,0,GB,M
2024,SE,FT,Data Analyst,56160,EUR,62400,LT,0,LT,M
2024,SE,FT,Data Analyst,37440,EUR,41600,LT,0,LT,M
2024,EN,FT,Systems Engineer,39105,GBP,48881,GB,0,GB,M
2024,EN,FT,Systems Engineer,32296,GBP,40370,GB,0,GB,M
2024,MI,FT,Analyst,44400,EUR,49333,SK,0,SK,M
2024,MI,FT,Analyst,26400,EUR,29333,SK,0,SK,M
2024,MI,FT,Analyst,68000,EUR,75555,ES,0,ES,M
2024,MI,FT,Analyst,41000,EUR,45555,ES,0,ES,M
2024,MI,FT,Data Analyst,32400,EUR,36000,SK,0,SK,M
2024,MI,FT,Data Analyst,32400,EUR,36000,SK,0,SK,M
2024,MI,FT,Engineer,108864,USD,108864,GB,0,GB,M
2024,MI,FT,Engineer,63504,USD,63504,GB,0,GB,M
2024,SE,FT,Data Scientist,70400,GBP,88000,GB,0,GB,M
2024,SE,FT,Data Scientist,51200,GBP,64000,GB,0,GB,M
2024,MI,FT,Data Scientist,57400,GBP,71750,GB,0,GB,M
2024,MI,FT,Data Scientist,41800,GBP,52250,GB,0,GB,M
2024,EN,FT,Data Analyst,25000,GBP,31250,GB,0,GB,M
2024,EN,FT,Data Analyst,25000,GBP,31250,GB,0,GB,M
2024,EN,FT,Analyst,55000,GBP,68750,GB,0,GB,M
2024,EN,FT,Analyst,45000,GBP,56250,GB,0,GB,M
2024,EN,PT,Data Engineer,36000,EUR,40000,DE,0,DE,M
2024,EN,PT,Data Engineer,32000,EUR,35555,DE,0,DE,M
2024,MI,FT,Data Engineer,45600,EUR,50666,SK,0,SK,M
2024,MI,FT,Data Engineer,27600,EUR,30666,SK,0,SK,M
2024,EN,FT,Data Analyst,35000,GBP,43750,GB,0,GB,M
2024,EN,FT,Data Analyst,27000,GBP,33750,GB,0,GB,M
2024,MI,FT,Data Specialist,45616,GBP,57020,GB,0,GB,M
2024,MI,FT,Data Specialist,39904,GBP,49880,GB,0,GB,M
2024,SE,FT,Stage,175300,USD,175300,GB,100,GB,M
2024,SE,FT,Stage,111400,USD,111400,GB,100,GB,M
2024,EN,FT,Business Intelligence Analyst,45000,GBP,56250,GB,0,GB,M
2024,EN,FT,Business Intelligence Analyst,45000,GBP,56250,GB,0,GB,M
2024,MI,FT,Software Engineer,183551,GBP,229438,GB,0,GB,M
2024,MI,FT,Software Engineer,100657,GBP,125821,GB,0,GB,M
2024,SE,FT,Manager,166800,EUR,185333,IE,100,IE,M
2024,SE,FT,Manager,123300,EUR,137000,IE,100,IE,M
2024,SE,FT,Engineer,115000,EUR,127777,DE,0,DE,M
2024,SE,FT,Engineer,77000,EUR,85555,DE,0,DE,M
2024,MI,FT,Data Engineer,60000,EUR,66666,AT,0,AT,M
2024,MI,FT,Data Engineer,60000,EUR,66666,AT,0,AT,M
2024,MI,FT,Data Engineer,45000,EUR,50000,AT,0,AT,M
2024,MI,FT,Data Engineer,45000,EUR,50000,AT,0,AT,M
2024,SE,FT,Data Scientist,37200,EUR,41333,SK,0,SK,M
2024,SE,FT,Data Scientist,37200,EUR,41333,SK,0,SK,M
2024,SE,FT,Data Scientist,90000,GBP,112500,GB,0,GB,M
2024,SE,FT,Data Scientist,60000,GBP,75000,GB,0,GB,M
2024,MI,FT,Data Scientist,90000,GBP,112500,GB,0,GB,M
2024,MI,FT,Data Scientist,60000,GBP,75000,GB,0,GB,M
2024,SE,FT,Head of Data,66000,EUR,73333,BE,50,BE,L
2024,MI,FT,Data Scientist,575000,GBP,718750,GB,0,GB,M
2024,MI,FT,Data Scientist,35880,GBP,44850,GB,0,GB,M
2024,SE,FT,Data Scientist,96000,EUR,106666,LT,0,LT,M
2024,SE,FT,Data Scientist,72000,EUR,80000,LT,0,LT,M
2024,MI,FT,Data Engineer,36000,EUR,40000,CY,0,CY,M
2024,MI,FT,Data Engineer,30000,EUR,33333,CY,0,CY,M
2024,MI,FT,AI Researcher,66000,EUR,73333,CY,0,CY,M
2024,MI,FT,AI Researcher,48000,EUR,53333,CY,0,CY,M
2024,MI,FT,AI Data Scientist,37000,EUR,41111,IT,50,IT,L
2024,EN,FT,BI Analyst,48000,GBP,60000,GB,0,GB,M
2024,EN,FT,BI Analyst,38000,GBP,47500,GB,0,GB,M
2024,SE,FT,MLOps Engineer,65000,GBP,81250,GB,100,GB,M
2024,SE,FT,MLOps Engineer,55000,GBP,68750,GB,100,GB,M
2024,EN,FT,Product Analyst,75000,GBP,93750,GB,0,GB,M
2024,EN,FT,Product Analyst,60000,GBP,75000,GB,0,GB,M
2024,MI,FT,Data Manager,31364,GBP,39205,GB,0,GB,M
2024,MI,FT,Data Manager,29777,GBP,37221,GB,0,GB,M
2024,MI,FT,Data Scientist,220000,USD,220000,DE,0,DE,M
2024,MI,FT,Data Scientist,96600,USD,96600,DE,0,DE,M
2024,MI,FT,Manager,70000,GBP,87500,GB,0,GB,M
2024,MI,FT,Manager,57000,GBP,71250,GB,0,GB,M
2024,SE,FT,Data Scientist,59040,EUR,65600,LT,0,LT,M
2024,SE,FT,Data Scientist,39360,EUR,43733,LT,0,LT,M
2024,EN,FT,Machine Learning Engineer,32000,GBP,40000,GB,0,GB,M
2024,EN,FT,Machine Learning Engineer,28000,GBP,35000,GB,0,GB,M
2024,EN,FT,Data Analyst,30066,GBP,37582,GB,0,GB,M
2024,EN,FT,Data Analyst,27717,GBP,34646,GB,0,GB,M
2024,MI,FT,Data Specialist,34800,GBP,43500,GB,0,GB,M
2024,MI,FT,Data Specialist,24000,GBP,30000,GB,0,GB,M
2024,MI,FT,Manager,60321,GBP,75401,GB,0,GB,M
2024,MI,FT,Manager,49250,GBP,61562,GB,0,GB,M
2024,SE,FT,Quantitative Analyst,56160,EUR,62400,PL,0,PL,M
2024,SE,FT,Quantitative Analyst,37440,EUR,41600,PL,0,PL,M
2024,EX,FT,Cloud Engineer,95040,EUR,105600,LT,0,LT,M
2024,EX,FT,Cloud Engineer,63360,EUR,70400,LT,0,LT,M
2024,MI,FT,Cloud Engineer,62640,EUR,69600,LT,0,LT,M
2024,MI,FT,Cloud Engineer,41760,EUR,46400,LT,0,LT,M
2024,SE,FT,Cloud Engineer,80640,EUR,89600,LT,0,LT,M
2024,SE,FT,Cloud Engineer,53760,EUR,59733,LT,0,LT,M
2024,MI,FT,Machine Learning Scientist,50685,GBP,63356,GB,0,GB,M
2024,MI,FT,Machine Learning Scientist,37472,GBP,46840,GB,0,GB,M
2024,MI,FT,Research Associate,50685,GBP,63356,GB,0,GB,M
2024,MI,FT,Research Associate,37472,GBP,46840,GB,0,GB,M
2024,EN,FT,Data Analyst,68892,EUR,76546,FR,0,FR,M
2024,EN,FT,Data Analyst,68892,EUR,76546,FR,0,FR,M
2024,EN,FT,Analyst,68892,EUR,76546,FR,0,FR,M
2024,EN,FT,Analyst,68892,EUR,76546,FR,0,FR,M
2024,SE,FT,Manager,142632,GBP,178290,GB,0,GB,M
2024,SE,FT,Manager,113135,GBP,141418,GB,0,GB,M
2024,MI,FT,Research Engineer,80000,EUR,88888,AT,0,AT,M
2024,MI,FT,Research Engineer,80000,EUR,88888,AT,0,AT,M
2024,SE,FT,Data Analyst,100000,GBP,125000,GB,0,GB,M
2024,SE,FT,Data Analyst,90000,GBP,112500,GB,0,GB,M
2024,SE,FT,Data Scientist,75000,GBP,93750,GB,0,GB,M
2024,SE,FT,Data Scientist,55000,GBP,68750,GB,0,GB,M
2024,MI,FT,Data Scientist,60000,GBP,75000,GB,0,GB,M
2024,MI,FT,Data Scientist,40000,GBP,50000,GB,0,GB,M
2024,MI,FT,Business Intelligence Developer,50000,GBP,62500,GB,100,GB,M
2024,MI,FT,Business Intelligence Developer,40000,GBP,50000,GB,100,GB,M
2024,EN,FT,Data Analyst,28500,GBP,35625,GB,0,GB,M
2024,EN,FT,Data Analyst,23000,GBP,28750,GB,0,GB,M
2024,MI,PT,Research Associate,39105,GBP,48881,GB,0,GB,M
2024,MI,PT,Research Associate,32296,GBP,40370,GB,0,GB,M
2024,EN,FT,Analyst,45150,GBP,56437,GB,0,GB,M
2024,EN,FT,Analyst,36120,GBP,45150,GB,0,GB,M
2024,MI,FT,Data Scientist,105900,EUR,117666,DE,0,DE,M
2024,MI,FT,Data Scientist,87200,EUR,96888,DE,0,DE,M
2024,SE,FT,Data Scientist,85000,GBP,106250,GB,0,GB,M
2024,SE,FT,Data Scientist,65000,GBP,81250,GB,0,GB,M
2024,EN,FT,Stage,19200,EUR,21333,FR,0,FR,M
2024,EN,FT,Stage,15600,EUR,17333,FR,0,FR,M
2024,EN,FT,Stage,19200,EUR,21333,FR,0,FR,M
2024,EN,FT,Stage,15600,EUR,17333,FR,0,FR,M
2024,SE,FT,Product Designer,142100,GBP,177625,GB,100,GB,M
2024,SE,FT,Product Designer,88800,GBP,111000,GB,100,GB,M
2024,SE,FT,Product Designer,125900,EUR,139888,IE,100,IE,M
2024,SE,FT,Product Designer,78700,EUR,87444,IE,100,IE,M
2024,SE,FT,Data Scientist,54000,EUR,60000,SK,0,SK,M
2024,SE,FT,Data Scientist,36000,EUR,40000,SK,0,SK,M
2024,EN,FT,Data Analyst,42000,GBP,52500,GB,0,GB,M
2024,EN,FT,Data Analyst,30000,GBP,37500,GB,0,GB,M
2024,SE,FT,Site Reliability Engineer,150000,CHF,170454,CH,0,CH,M
2024,SE,FT,Site Reliability Engineer,140000,CHF,159090,CH,0,CH,M
2024,MI,FT,Associate,100000,GBP,125000,GB,0,GB,M
2024,MI,FT,Associate,85000,GBP,106250,GB,0,GB,M
2024,EN,FT,Data Scientist,42840,GBP,53550,GB,0,GB,M
2024,EN,FT,Data Scientist,31212,GBP,39015,GB,0,GB,M
2024,MI,FT,Consultant,51432,EUR,57146,AT,0,AT,M
2024,MI,FT,Consultant,38580,EUR,42866,AT,0,AT,M
2024,EN,FT,Pricing Analyst,35000,GBP,43750,GB,0,GB,M
2024,EN,FT,Pricing Analyst,25000,GBP,31250,GB,0,GB,M
2024,EN,FT,Pricing Analyst,60000,GBP,75000,GB,0,GB,M
2024,EN,FT,Pricing Analyst,50000,GBP,62500,GB,0,GB,M
2024,EN,FT,Cloud Engineer,51432,EUR,57146,AT,0,AT,M
2024,EN,FT,Cloud Engineer,38580,EUR,42866,AT,0,AT,M
2024,MI,FT,Research Associate,46485,GBP,58106,GB,0,GB,M
2024,MI,FT,Research Associate,36924,GBP,46155,GB,0,GB,M
2024,MI,FT,Data Engineer,65000,GBP,81250,GB,0,GB,M
2024,MI,FT,Data Engineer,45000,GBP,56250,GB,0,GB,M
2024,SE,FT,Software Engineer,70000,GBP,87500,GB,0,GB,M
2024,SE,FT,Software Engineer,60000,GBP,75000,GB,0,GB,M
2024,EX,FT,Engineer,164960,GBP,206200,GB,0,GB,M
2024,EX,FT,Engineer,140216,GBP,175270,GB,0,GB,M
2024,SE,FT,Data Analyst,42000,EUR,46666,LT,0,LT,M
2024,SE,FT,Data Analyst,39000,EUR,43333,LT,0,LT,M
2024,MI,FT,Data Infrastructure Engineer,84000,EUR,93333,LT,0,LT,M
2024,MI,FT,Data Infrastructure Engineer,54000,EUR,60000,LT,0,LT,M
2024,SE,FT,Data Engineer,100000,EUR,111111,BG,100,BG,M
2024,SE,FT,Data Engineer,80000,EUR,88888,BG,100,BG,M
2024,MI,FT,Data Engineer,26748,EUR,29720,AT,0,AT,M
2024,MI,FT,Data Engineer,26748,EUR,29720,AT,0,AT,M
2024,MI,FT,Data Scientist,100000,GBP,125000,GB,0,GB,M
2024,MI,FT,Data Scientist,70000,GBP,87500,GB,0,GB,M
2024,SE,FT,Developer,60000,EUR,66666,CY,0,CY,M
2024,SE,FT,Developer,50000,EUR,55555,CY,0,CY,M
2024,SE,FT,Software Engineer,110000,EUR,122222,DE,0,DE,M
2024,SE,FT,Software Engineer,100000,EUR,111111,DE,0,DE,M
2024,SE,FT,Data Lead,62000,GBP,77500,GB,100,GB,M
2024,SE,FT,Data Lead,62000,GBP,77500,GB,100,GB,M
2024,SE,FT,Data Lead,62000,GBP,77500,GB,100,GB,M
2024,SE,FT,Data Lead,62000,GBP,77500,GB,100,GB,M
2024,MI,FT,Associate,46485,GBP,58106,GB,0,GB,M
2024,MI,FT,Associate,36924,GBP,46155,GB,0,GB,M
2024,MI,FT,Machine Learning Engineer,150000,USD,150000,GB,0,GB,M
2024,MI,FT,Machine Learning Engineer,120000,USD,120000,GB,0,GB,M
2024,SE,FT,Data Engineer,183300,USD,183300,BE,0,BE,M
2024,SE,FT,Data Engineer,101400,USD,101400,BE,0,BE,M
2024,SE,FT,Systems Engineer,220900,USD,220900,BE,0,BE,M
2024,SE,FT,Systems Engineer,122200,USD,122200,BE,0,BE,M
2024,SE,FT,Data Lead,55155,GBP,68943,GB,0,GB,M
2024,SE,FT,Data Lead,52116,GBP,65145,GB,0,GB,M
2024,MI,FT,Data Governance Specialist,45600,EUR,50666,SK,0,SK,M
2024,MI,FT,Data Governance Specialist,27600,EUR,30666,SK,0,SK,M
2024,EN,FT,Analytics Engineer,41617,GBP,52021,GB,0,GB,M
2024,EN,FT,Analytics Engineer,41617,GBP,52021,GB,0,GB,M
2024,SE,FT,Data Engineer,105900,EUR,117666,DE,0,DE,M
2024,SE,FT,Data Engineer,87200,EUR,96888,DE,0,DE,M
2024,EN,FT,Data Analyst,42550,GBP,53187,GB,0,GB,M
2024,EN,FT,Data Analyst,38295,GBP,47868,GB,0,GB,M
2024,SE,FT,AI Developer,52000,EUR,57777,ES,0,ES,M
2024,SE,FT,AI Developer,45000,EUR,50000,ES,0,ES,M
2024,SE,FT,Software Engineer,124750,GBP,155937,GB,0,GB,M
2024,SE,FT,Software Engineer,97000,GBP,121250,GB,0,GB,M
2024,SE,FT,Research Engineer,210000,GBP,262500,GB,0,GB,M
2024,SE,FT,Research Engineer,195000,GBP,243750,GB,0,GB,M
2024,SE,FT,Backend Engineer,165000,GBP,206250,GB,100,GB,M
2024,SE,FT,Backend Engineer,140000,GBP,175000,GB,100,GB,M
2024,SE,FT,Insight Analyst,50000,GBP,62500,GB,100,GB,M
2024,SE,FT,Insight Analyst,40000,GBP,50000,GB,100,GB,M
2024,MI,FT,Data Engineer,172000,USD,172000,DE,0,DE,M
2024,MI,FT,Data Engineer,75600,USD,75600,DE,0,DE,M
2024,SE,FT,Data Engineer,75600,EUR,84000,NL,0,NL,M
2024,SE,FT,Data Engineer,75600,EUR,84000,NL,0,NL,M
2024,SE,FT,Solutions Architect,118420,GBP,148025,GB,0,GB,M
2024,SE,FT,Solutions Architect,100657,GBP,125821,GB,0,GB,M
2024,MI,FT,Data Scientist,55000,GBP,68750,GB,0,GB,M
2024,MI,FT,Data Scientist,40000,GBP,50000,GB,0,GB,M
2024,EN,FT,Data Engineer,20000,EUR,22222,SK,0,SK,M
2024,EN,FT,Data Engineer,20000,EUR,22222,SK,0,SK,M
2024,SE,FT,Principal Statistical Programmer,165000,USD,165000,FR,0,FR,M
2024,SE,FT,Principal Statistical Programmer,112500,USD,112500,FR,0,FR,M
2024,SE,FT,Data Engineer,90000,GBP,112500,GB,0,GB,M
2024,SE,FT,Data Engineer,73100,GBP,91375,GB,0,GB,M
2024,MI,FT,AI Specialist,5400000,HUF,15419,HU,0,HU,M
2024,MI,FT,AI Specialist,5400000,HUF,15419,HU,0,HU,M
2024,MI,FT,Machine Learning Engineer,80000,EUR,88888,AT,0,AT,M
2024,MI,FT,Machine Learning Engineer,80000,EUR,88888,AT,0,AT,M
2024,MI,FT,Data Scientist,49000,GBP,61250,GB,0,GB,M
2024,MI,FT,Data Scientist,38000,GBP,47500,GB,0,GB,M
